iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
203,0.46609649122807006,0.13784439507843563,1.0,0.0,0.650491867804411,0.149091387385639,0.0016524106690561872,0.0003519596665966486
204,0.46609649122807006,0.13784439507843563,1.0,0.0,0.6507203644926349,0.1485306850311406,0.0016358962405466145,0.00034145548209119336
205,0.4629957160342716,0.13226618512307944,1.0,0.0,0.6517688404145896,0.14847596225713114,0.0016151634923658737,0.00034030325470410055
206,0.4629957160342716,0.13226618512307944,1.0,0.0,0.6521827886278693,0.1483877343091983,0.001597190090663386,0.0003407996639677097
207,0.4629957160342716,0.13226618512307944,1.0,0.0,0.6524500606993252,0.1480906082284835,0.0015770554806062097,0.00033604546356422145
208,0.46080059408305213,0.1326263717469605,1.0,0.0,0.6534142098190463,0.1491616167426027,0.0015559394727069035,0.00033477267894650004
209,0.46080059408305213,0.1326263717469605,1.0,0.0,0.655199198009992,0.15010727036657787,0.0015346940638553015,0.0003283234799634034
210,0.46080059408305213,0.1326263717469605,1.0,0.0,0.6552021018304341,0.1491850362857388,0.0015128931490642039,0.0003188738474212792
211,0.4543775597530411,0.12140541183491525,1.0,0.0,0.6571061626531742,0.14981537970965142,0.0014945212587647075,0.0003161505160694614
212,0.45167850442240687,0.11954198160138042,1.0,0.0,0.6592715081203512,0.15127837766379534,0.0014752112584843912,0.00031005210464005867
213,0.4543775597530411,0.12140541183491525,1.0,0.0,0.6598338830975746,0.15093585779838145,0.0014593969731653811,0.00030256049526668227
214,0.4543775597530411,0.12140541183491525,1.0,0.0,0.6604538407513745,0.1508130684061729,0.001443570793616886,0.0002925380083633604
215,0.4543775597530411,0.12140541183491525,1.0,0.0,0.6619901496250357,0.15150961326878712,0.0014236697626578817,0.000280906790519371
216,0.4543775597530411,0.12140541183491525,1.0,0.0,0.6625273739973011,0.1511385295823056,0.001407531119992509,0.0002727596311358995
217,0.4543775597530411,0.12140541183491525,1.0,0.0,0.6624743571166274,0.15112615861483764,0.0014002311630258446,0.00026733981664589366
218,0.45722250996641234,0.12365837794654846,1.0,0.0,0.6632213324194194,0.1507105478208656,0.0013859216688220152,0.0002600364313736739
219,0.45722250996641234,0.12365837794654846,1.0,0.0,0.6636112458950366,0.15151868877329275,0.0013744796535997584,0.00025899122766041176
